Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
15320222797,"Aug 2, 2025, 2:30:46 PM",Morning Run,Run,Shakeoutt forgot to do the strides lol,1789,5.68,,,false,,,activities/15320222797.gpx,,,1789.0,1789.0,5682.6,8.7,3.176,19.7,19.7,271.4,278.4,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5698.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.176,116.0,,,,5600.0,0.0,,,,3.186,,,,,,,,,,""
15332967228,"Aug 3, 2025, 4:01:37 PM",Lunch Run,Run,"",2601,8.05,,,false,,,activities/15332967228.gpx,,,2601.0,2432.0,8057.5,5.74,3.313,35.7,40.8,271.4,289.3,7.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8106.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.098,119.3,,,,7660.0,0.0,,,,3.333,,,,,,,,,,""
15345434281,"Aug 4, 2025, 3:30:43 PM",Afternoon Walk,Walk,"",2408,4.67,,,false,,,activities/15345434281.gpx,,,2408.0,1935.0,4669.9,4.05,2.413,17.7,17.7,271.4,278.4,24.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.939,59.1,,,,5168.0,0.0,,,,,,,,,,,,,,""
15346052909,"Aug 4, 2025, 10:08:01 PM",Afternoon Walk,Walk,"",1302,3.72,,,false,,,activities/15346052909.gpx,,,1302.0,1302.0,3721.4,3.957,2.858,14.2,16.1,260.7,269.8,4.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.858,3591.9,,,,3984.0,0.0,,,,,,,,,,,,,,""
15346415169,"Aug 4, 2025, 10:31:15 PM",Evening Run,Run,WE ARE SO BACK,2547,6.50,,,false,,,activities/15346415169.gpx,,,2547.0,2343.0,6506.5,4.38,2.777,22.8,18.9,260.7,269.8,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6542.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.555,5941.2,,,,7164.0,0.0,,,,2.792,,,,,,,,,,media/AE5C07B2-8BBF-482F-B01F-1F8E92ED6FEE.jpg
15352819604,"Aug 5, 2025, 1:20:17 PM",Morning Run,Run,Slightly rough 🫠,1747,4.90,,,false,,,activities/15352819604.gpx,,,1747.0,1588.0,4904.9,5.48,3.089,18.6,19.9,271.4,279.2,6.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4924.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.808,58.4,,,,4914.0,0.0,,,,3.101,,,,,,,,,,""
15376943129,"Aug 7, 2025, 1:09:08 PM",Morning Run,Run,"",3188,8.71,,,false,,,activities/15376943129.gpx,,,3188.0,2653.0,8714.5,4.68,3.285,37.9,37.8,271.4,289.3,6.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8756.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.734,117.1,,,,8404.0,0.0,,,,3.301,,,,,,,,,,""
15389349318,"Aug 8, 2025, 3:02:31 PM",Morning Run,Run,Holy crap 🥵🫠,3120,8.49,,,false,,,activities/15389349318.gpx,,,3120.0,2532.0,8492.9,9.52,3.354,38.7,40.1,271.4,289.3,9.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8536.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.722,121.1,,,,7908.0,0.0,,,,3.371,,,,,,,,,,""
15399051788,"Aug 9, 2025, 12:37:56 PM",Morning Run,Run,"",3167,8.69,,,false,,,activities/15399051788.gpx,,,3167.0,2789.0,8692.3,5.42,3.117,50.2,49.5,271.9,289.3,9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8758.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.745,58.9,,,,8672.0,0.0,,,,3.14,,,,,,,,,,""
15422654855,"Aug 11, 2025, 2:47:35 PM",Lunch Run,Run,The geese were lowk scary,5369,16.09,,,false,,,activities/15422654855.gpx,,,5369.0,4897.0,16096.8,5.14,3.287,45.8,45.8,260.7,269.8,6.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,16162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.998,14414.9,,,,15406.0,0.0,,,,3.3,,,,,,,,,,""
15434371745,"Aug 12, 2025, 3:18:32 PM",Morning Run,Run,"",2385,6.92,,,false,,,activities/15434371745.gpx,,,2385.0,2183.0,6925.5,6.73,3.172,33.8,33.0,271.4,289.3,12.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6970.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.904,59.3,,,,6842.0,0.0,,,,3.193,,,,,,,,,,""
15434601003,"Aug 12, 2025, 4:02:25 PM",Lunch Workout,Workout,+ like 15 mins 😭,645,0,,,false,,,activities/15434601003.gpx,,,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15445647948,"Aug 13, 2025, 2:13:52 PM",Morning Run,Run,Forgot to start it 😭 went 4.5,1764,5.34,,,false,,,activities/15445647948.gpx,,,1764.0,1670.0,5348.4,4.16,3.203,29.8,23.4,271.9,289.3,5.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5387.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.032,59.1,,,,5280.0,0.0,,,,3.226,,,,,,,,,,""
15456610524,"Aug 14, 2025, 1:26:25 PM",Morning Run,Run,"",1569,4.83,,,false,,,activities/15456610524.gpx,,,1569.0,1569.0,4835.1,6.58,3.082,18.7,19.9,271.4,279.2,6.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4856.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.082,60.7,,,,4856.0,0.0,,,,3.095,,,,,,,,,,""
15478711013,"Aug 16, 2025, 1:13:40 PM",Morning Run,Run,"",2062,6.61,,,false,,,activities/15478711013.gpx,,,2062.0,2057.0,6614.8,4.82,3.216,46.1,45.2,177.4,206.9,15.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6707.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.208,0.0,,,,6408.0,0.0,,,,3.261,,,,,,,,,,""
15480654171,"Aug 16, 2025, 3:21:59 PM",Lunch Walk,Walk,"",3773,4.74,,,false,,,activities/15480654171.gpx,,,3773.0,3667.0,4748.1,4.961,1.295,62.9,58.8,181.8,236.9,37.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.258,4701.4,,,,5824.0,0.0,,,,,,,,,,,,,,""
15491339696,"Aug 17, 2025, 2:30:36 PM",Morning Run,Run,"",2881,8.05,,,false,,,activities/15491339696.gpx,,,2881.0,2519.0,8056.2,4.42,3.198,67.0,66.6,179.2,207.4,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8183.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.796,0.0,,,,7862.0,0.0,,,,3.249,,,,,,,,,,""
15501014678,"Aug 18, 2025, 1:44:20 PM",Morning Run,Run,"",1485,4.88,,,false,,,activities/15501014678.gpx,,,1485.0,1485.0,4880.6,5.02,3.287,47.1,47.1,198.8,218.3,13.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4965.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.287,0.0,,,,4674.0,0.0,,,,3.344,,,,,,,,,,""
15526453848,"Aug 20, 2025, 3:02:52 PM",Lunch Run,Run,"",5699,16.16,,,false,,,activities/15526453848.gpx,,,5699.0,5019.0,16161.4,5.62,3.22,87.6,87.7,271.4,289.3,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,16263.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.836,2545.2,,,,15632.0,0.0,,,,3.24,,,,,,,,,,""
15538190647,"Aug 21, 2025, 4:50:40 PM",Lunch Run,Run,"",1124,3.89,,,false,,,activities/15538190647.gpx,,,1124.0,1124.0,3892.2,6.8,3.463,16.3,16.3,271.4,278.4,6.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3909.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.463,59.2,,,,3534.0,0.0,,,,3.478,,,,,,,,,,""
15551276825,"Aug 22, 2025, 9:31:44 PM",Afternoon Run,Run,"",2599,8.21,,,false,,,activities/15551276825.gpx,,,2599.0,2386.0,8217.9,6.94,3.444,38.0,41.7,271.4,289.3,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8270.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162,116.2,,,,7528.0,0.0,,,,3.466,,,,,,,,,,""
15557694899,"Aug 23, 2025, 12:08:15 PM",Morning Run,Run,wu + 7 x 30 sec hills + cd,2907,7.01,,,false,,,activities/15557694899.gpx,,,2907.0,2529.0,7017.1,5.78,2.775,101.5,101.8,273.0,289.3,17.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.414,54.3,,,,7296.0,0.0,,,,2.845,,,,,,,,,,""
15572251542,"Aug 24, 2025, 3:17:55 PM",Morning Weight Training,Weight Training,,3688,0,134.0,10,false,,,activities/16631764581.fit.gz,,,3688.0,3688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,110.0,,,236.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15581379867,"Aug 25, 2025, 2:35:09 PM",Morning Workout,Workout,,367,0,140.0,1,false,,,activities/16641688089.fit.gz,,,367.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,117.0,,,24.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15581379959,"Aug 25, 2025, 1:52:31 PM",Morning Run,Run,,2246,6.83,184.0,69,false,,,activities/16641688224.fit.gz,,,2246.0,2006.0,6832.9,7.768,3.406,47.0,46.4,271.4,290.2,11.8,0.0,,,,,184.0,168.0,,214.0,373.0,,,69.0,,,,,,,,,207.0,2248.0,,,0.0,,1.0,7133.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042,58.8,,,,6756.0,0.0,,220.0,188.0,3.556,,,,,,,,,,""
15607232291,"Aug 27, 2025, 3:23:20 PM",Morning Run,Run,,6431,19.31,187.0,293,false,,,activities/16669258262.fit.gz,,,6431.0,6059.0,19318.9,9.57,3.188,106.2,104.2,261.6,282.0,7.8,0.0,,,,,187.0,177.0,,200.0,1088.0,,,293.0,,,,,,,,,197.0,6405.0,,,0.0,,1.0,19654.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.004,14903.7,,,,19394.0,0.0,,570.0,179.0,3.244,,,,,,,,,,""
15617509357,"Aug 28, 2025, 3:04:45 PM",Morning Run,Run,,2175,6.44,174.0,48,false,,,activities/16680244314.fit.gz,,,2175.0,2070.0,6446.2,4.3,3.114,7.2,7.4,258.8,264.0,6.9,0.0,,,,,174.0,158.0,,197.0,345.0,,,48.0,,,,,,,,,192.0,2176.0,,,0.0,,1.0,6475.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.964,0.0,,,,6582.0,0.0,,184.0,175.0,3.128,,,,,,,,,,""
15629028736,"Aug 29, 2025, 5:06:45 PM",Lunch Run,Run,,2737,8.34,168.0,53,false,,,activities/16692665746.fit.gz,,,2737.0,2621.0,8339.6,4.22,3.182,13.8,13.4,258.6,265.2,3.9,0.0,,,,,168.0,155.0,,201.0,446.0,,,53.0,,,,,,,,,198.0,2738.0,,,0.0,,1.0,8388.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.047,184.5,,,,8282.0,0.0,,246.0,180.0,3.2,,,,,,,,,,""
15640115058,"Aug 30, 2025, 1:07:56 PM",Morning Run,Run,,1939,6.46,178.0,47,false,,,activities/16704885166.fit.gz,,,1939.0,1884.0,6463.9,5.74,3.431,9.4,9.4,258.4,263.4,7.7,0.0,,,,,178.0,160.0,,216.0,347.0,,,47.0,,,,,,,,,213.0,1938.0,,,0.0,,1.0,6513.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.334,0.0,,,,5936.0,0.0,,202.0,194.0,3.457,,,,,,,,,,""
15651650165,"Aug 31, 2025, 4:11:32 PM",Lunch Run,Run,,3179,9.67,183.0,85,false,,,activities/16717554328.fit.gz,,,3179.0,2884.0,9670.2,8.198,3.353,27.0,25.2,258.4,270.8,11.9,0.0,,,,,183.0,164.0,,211.0,523.0,,,85.0,,,,,,,,,205.0,3177.0,,,0.0,,1.0,9954.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042,0.0,,,,9544.0,0.0,,305.0,186.0,3.452,,,,,,,,,,""
15661031331,"Sep 1, 2025, 2:30:45 PM",Morning Run,Run,with my fav [strava://athletes/68893601/23]Claudia Larissa Salgado,4858,12.09,172.0,62,false,,,activities/16727935259.fit.gz,,,4858.0,4415.0,12094.2,4.08,2.739,84.2,98.6,0.0,287.4,20.3,0.0,,,,,172.0,150.0,,177.0,669.0,,,62.0,,,,,,,,,178.0,4753.0,,,0.0,,1.0,12318.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,0.0,,,,13724.0,0.0,,346.0,162.0,2.79,,,0.0,,,,,,,""
15688852670,"Sep 3, 2025, 10:19:30 PM",Afternoon Run,Run,WTC 🐮❤️,3963,6.85,164.0,27,false,,,activities/16758627437.fit.gz,,,3963.0,2393.0,6855.8,11.311,2.865,59.0,59.2,261.4,286.6,10.1,0.0,,,,,164.0,145.0,,183.0,372.0,,,27.0,,,,,,,,,172.0,2953.0,,,0.0,,1.0,7073.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,33.7,,,,7550.0,0.0,,200.0,156.0,2.956,,,0.0,,,,,,,""
15689487928,"Sep 3, 2025, 11:33:07 PM",Evening Workout,Workout,,369,0,122.0,0,false,,,activities/16759292900.fit.gz,,,369.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,100.0,,,20.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15701192365,"Sep 4, 2025, 10:24:06 PM",Afternoon Run,Run,,3719,7.64,167.0,33,false,,,activities/16771920174.fit.gz,,,3719.0,2721.0,7647.1,6.64,2.81,37.4,37.6,258.6,281.6,14.0,0.0,,,,,167.0,148.0,,187.0,418.0,,,33.0,,,,,,,,,173.0,3275.0,,,0.0,,1.0,7863.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.056,24.4,,,,8332.0,0.0,,224.0,157.0,2.89,,,,,,,,,,""
15707427119,"Sep 5, 2025, 1:59:00 PM",Morning Run,Run,,8570,24.14,183.0,261,false,,,activities/16778575461.fit.gz,,,8570.0,7919.0,24147.0,6.317,3.049,160.6,160.0,258.8,274.2,22.2,0.0,,,,,183.0,167.0,,193.0,1331.0,,,261.0,,,,,,,,,189.0,8506.0,,,0.0,,1.0,24647.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.818,0.0,,,,25254.0,0.0,,698.0,172.0,3.112,,,,,,,,,,""
15716779830,"Sep 6, 2025, 12:52:08 PM",Morning Run,Run,,1069,3.22,161.0,11,false,,,activities/16788512016.fit.gz,,,1069.0,1065.0,3228.9,4.4,3.032,5.4,3.8,260.6,264.4,5.1,0.0,,,,,161.0,146.0,,190.0,172.0,,,11.0,,,,,,,,,190.0,1068.0,,,0.0,,1.0,3242.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,0.0,,,,3374.0,0.0,,88.0,173.0,3.045,,,,,,,,,,""
15732417839,"Sep 7, 2025, 3:43:42 PM",Morning Run,Run,,2839,8.07,178.0,66,false,,,activities/16805042407.fit.gz,,,2839.0,2540.0,8072.5,4.48,3.178,19.4,21.8,258.6,264.6,7.6,0.0,,,,,178.0,161.0,,199.0,433.0,,,66.0,,,,,,,,,192.0,2835.0,,,0.0,,1.0,8298.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.843,0.0,,,,8314.0,0.0,,240.0,175.0,3.267,,,,,,,,,,""
15746392515,"Sep 8, 2025, 10:31:52 PM",Afternoon Run,Run,,6512,11.65,184.0,82,false,,,activities/16819855341.fit.gz,,,6512.0,3799.0,11652.8,7.02,3.067,49.0,50.6,0.0,276.0,18.8,0.0,,,,,184.0,158.0,,204.0,630.0,,,82.0,,,,,,,,,180.0,5516.0,,,0.0,,1.0,12897.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.789,9.6,,,,12758.0,0.0,,411.0,164.0,3.395,,,,,,,,,,""
15758060755,"Sep 9, 2025, 10:28:42 PM",Afternoon Run,Run,I think the highlight was the vegetable conversation starter [strava://athletes/99360068/14]Callie Fadness,3050,7.43,158.0,22,false,,,activities/16832152933.fit.gz,,,3050.0,2533.0,7431.6,5.76,2.934,17.4,17.2,258.8,266.0,9.3,0.0,,,,,158.0,142.0,,186.0,395.0,,,22.0,,,,,,,,,173.0,2997.0,,,0.0,,1.0,7523.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.437,0.0,,,,7998.0,0.0,,205.0,157.0,2.97,,,0.0,,,,,,,""
15789303015,"Sep 11, 2025, 10:30:16 PM",Afternoon Run,Run,,3351,8.10,166.0,40,false,,,activities/16865197234.fit.gz,,,3351.0,2985.0,8102.0,5.08,2.714,30.0,34.6,0.0,276.6,17.0,0.0,,,,,166.0,149.0,,181.0,437.0,,,40.0,,,,,,,,,175.0,3353.0,,,0.0,,1.0,8252.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.418,219.9,,,,8914.0,0.0,,235.0,159.0,2.765,,,,,,,,,,""
15790093828,"Sep 12, 2025, 8:43:08 PM",Afternoon Run,Run,,2181,6.49,177.0,43,false,,,activities/16866036304.fit.gz,,,2181.0,2058.0,6492.7,5.3,3.155,16.0,14.0,258.2,264.2,14.3,0.0,,,,,177.0,157.0,,200.0,349.0,,,43.0,,,,,,,,,196.0,2182.0,,,0.0,,1.0,6558.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.977,0.0,,,,6514.0,0.0,,192.0,178.0,3.187,,,,,,,,,,""
15798735944,"Sep 13, 2025, 12:39:39 PM",Morning Run,Run,Only with the best [strava://athletes/52173928/14]Emily Phillips [strava://athletes/68893601/23]Claudia Larissa Salgado [strava://athletes/36237560/14]steph rathkamp [strava://athletes/99360068/14]Callie Fadness 🤍🤍,10515,27.99,,,false,,,activities/15798735944.gpx,,,10515.0,9536.0,27989.1,5.64,2.935,109.5,109.5,258.2,272.7,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,28112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.662,30.4,,,,29114.0,0.0,,,,2.948,,,0.0,,,,,,,media/E2C7B42C-38BC-4B83-8133-BF9BA6744839.jpg
15825319633,"Sep 15, 2025, 11:56:24 PM",Evening Run,Run,,836,2.00,169.0,18,false,,,activities/16902953189.fit.gz,,,836.0,789.0,2000.9,3.72,2.536,7.6,7.6,260.6,268.2,5.4,0.0,,,,,169.0,158.0,,159.0,122.0,,,18.0,,,,,,,,,154.0,832.0,,,0.0,,1.0,2021.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.393,10.5,,,,2448.0,0.0,,45.0,140.0,2.562,,,,,,,,,,""
15825320082,"Sep 15, 2025, 10:31:10 PM",Afternoon Run,Run,,5111,9.70,190.0,62,false,,,activities/16902953591.fit.gz,,,5111.0,2889.0,9704.7,6.1,3.359,37.6,38.0,261.0,268.0,20.2,0.0,,,,,190.0,156.0,,217.0,525.0,,,62.0,,,,,,,,,187.0,4433.0,,,0.0,,1.0,10578.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899,2.5,,,,10226.0,0.0,,355.0,170.0,3.662,,,,,,,,,,""
15836866182,"Sep 16, 2025, 10:29:40 PM",Afternoon Run,Run,,3412,8.76,176.0,65,false,,,activities/16914811254.fit.gz,,,3412.0,2942.0,8764.2,4.58,2.979,43.6,42.4,258.0,268.4,7.9,0.0,,,,,176.0,157.0,,187.0,475.0,,,65.0,,,,,,,,,180.0,3305.0,,,0.0,,1.0,8844.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.569,332.0,,,,9226.0,0.0,,246.0,164.0,3.006,,,,,,,,,,""
15858545926,"Sep 18, 2025, 8:31:46 PM",Afternoon Run,Run,,2146,6.46,188.0,70,false,,,activities/16937039479.fit.gz,,,2146.0,1917.0,6460.3,8.047,3.37,14.6,14.8,258.4,264.0,7.1,0.0,,,,,188.0,169.0,,210.0,345.0,,,70.0,,,,,,,,,202.0,2148.0,,,0.0,,1.0,6583.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,0.0,,,,6244.0,0.0,,201.0,184.0,3.434,,,,,,,,,,""
15869748005,"Sep 19, 2025, 9:30:11 PM",Afternoon Run,Run,,1031,3.41,165.0,15,false,,,activities/16948527692.fit.gz,,,1031.0,1028.0,3411.3,5.0,3.318,5.2,5.2,261.2,264.0,6.0,0.0,,,,,165.0,150.0,,209.0,183.0,,,15.0,,,,,,,,,206.0,1030.0,,,0.0,,1.0,3422.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.309,0.0,,,,3286.0,0.0,,100.0,187.0,3.329,,,,,,,,,,""
15881383318,"Sep 20, 2025, 10:11:05 PM",Afternoon Run,Run,,2489,8.07,174.0,56,false,,,activities/16960501875.fit.gz,,,2489.0,2441.0,8075.8,5.02,3.308,19.6,19.6,258.6,264.8,8.5,0.0,,,,,174.0,159.0,,208.0,436.0,,,56.0,,,,,,,,,207.0,2487.0,,,0.0,,1.0,8118.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.245,0.0,,,,7726.0,0.0,,244.0,188.0,3.326,,,,,,,,,,""
15890721951,"Sep 21, 2025, 3:28:15 PM",Morning Run,Run,[strava://athletes/68893601/23]Claudia Larissa Salgado and [strava://athletes/128938070/17]Ashton Yarrington sighting was def the highlight,3088,9.67,179.0,77,false,,,activities/16970120720.fit.gz,,,3088.0,2928.0,9669.9,4.52,3.303,27.8,27.4,259.2,271.0,5.2,0.0,,,,,179.0,161.0,,208.0,523.0,,,77.0,,,,,,,,,204.0,3089.0,,,0.0,,1.0,9757.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.131,0.0,,,,9406.0,0.0,,294.0,185.0,3.333,,,0.0,,,,,,,""
15914612787,"Sep 23, 2025, 8:49:33 PM",Afternoon Run,Run,,2246,6.47,175.0,47,false,,,activities/16994605941.fit.gz,,,2246.0,2079.0,6469.6,4.78,3.112,15.4,15.4,257.8,264.2,12.4,0.0,,,,,175.0,158.0,,196.0,346.0,,,47.0,,,,,,,,,190.0,2247.0,,,0.0,,1.0,6526.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.881,0.0,,,,6590.0,0.0,,186.0,173.0,3.139,,,,,,,,,,""
15927160109,"Sep 24, 2025, 11:56:22 PM",Evening Run,Run,,1139,2.22,170.0,17,false,,,activities/17007468142.fit.gz,,,1139.0,1103.0,2220.8,3.76,2.013,7.8,9.2,260.6,268.4,40.0,0.0,,,,,170.0,155.0,,167.0,128.0,,,17.0,,,,,,,,,152.0,1140.0,,,0.0,,1.0,2237.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,3.0,,,,2628.0,0.0,,60.0,138.0,2.029,,,,,,,,,,""
15927160347,"Sep 24, 2025, 10:31:24 PM",Afternoon Run,Run,,5090,8.91,181.0,45,false,,,activities/17007468448.fit.gz,,,5090.0,2578.0,8915.3,7.871,3.458,36.4,36.0,261.2,268.2,13.8,0.0,,,,,181.0,153.0,,219.0,475.0,,,45.0,,,,,,,,,185.0,4398.0,,,0.0,,1.0,10067.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.752,6.8,,,,9666.0,0.0,,345.0,168.0,3.905,,,,,,,,,,""
15945919147,"Sep 26, 2025, 7:52:30 PM",Afternoon Run,Run,lowkey roughhh,1962,6.25,177.0,49,false,,,activities/17026663140.fit.gz,,,1962.0,1943.0,6256.6,4.18,3.22,15.6,16.0,258.2,264.6,8.5,0.0,,,,,177.0,160.0,,204.0,336.0,,,49.0,,,,,,,,,202.0,1964.0,,,0.0,,1.0,6283.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189,0.0,,,,6110.0,0.0,,184.0,184.0,3.234,,,0.0,,,,,,,""
15955851789,"Sep 27, 2025, 1:40:27 PM",Morning Run,Run,In good company 🫶 [strava://athletes/36237560/14]steph rathkamp [strava://athletes/68893601/23]Claudia Larissa Salgado [strava://athletes/99360068/14]Callie Fadness,11989,30.73,180.0,214,false,,,activities/17036829673.fit.gz,,,11989.0,10514.0,30736.9,6.46,2.923,0.0,0.0,0.0,0.0,0.0,0.0,,,,,180.0,152.0,,183.0,1676.0,,,214.0,,,,,,,,,179.0,11682.0,,,0.0,,1.0,30891.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.564,0.0,,,,33088.0,0.0,,860.0,163.0,,,,0.0,,,,,,,""
15967241244,"Sep 28, 2025, 2:57:14 PM",Morning Run,Run,,1115,3.25,157.0,13,false,,,activities/17048505043.fit.gz,,,1115.0,1112.0,3254.5,4.0,2.927,5.0,5.8,261.0,264.2,4.4,0.0,,,,,157.0,147.0,,184.0,172.0,,,13.0,,,,,,,,,183.0,1114.0,,,0.0,,1.0,3267.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.919,0.0,,,,3504.0,0.0,,85.0,166.0,2.938,,,,,,,,,,""
